RegionName,Date,Zori,Year,Month
60632,2018-08-31,,2018,8
60617,2018-08-31,873.2300892574352,2018,8
60608,2018-08-31,1363.0294846244435,2018,8
60625,2018-08-31,1326.5607718865492,2018,8
60623,2018-08-31,,2018,8
60634,2018-08-31,,2018,8
60657,2018-08-31,1628.2108211002326,2018,8
60614,2018-08-31,1892.766151112303,2018,8
60620,2018-08-31,952.5296774626942,2018,8
60641,2018-08-31,1212.2745595696206,2018,8
60640,2018-08-31,1386.0868839127097,2018,8
60628,2018-08-31,997.6024569861344,2018,8
60609,2018-08-31,1114.4511408719525,2018,8
60651,2018-08-31,,2018,8
60619,2018-08-31,906.2792212994152,2018,8
60638,2018-08-31,,2018,8
60630,2018-08-31,,2018,8
60622,2018-08-31,1767.794228127086,2018,8
60626,2018-08-31,1126.7014727426897,2018,8
60613,2018-08-31,1568.612375542889,2018,8
60649,2018-08-31,900.138392396834,2018,8
60616,2018-08-31,1393.3042152234011,2018,8
60643,2018-08-31,,2018,8
60645,2018-08-31,1214.9562234787425,2018,8
60644,2018-08-31,,2018,8
60637,2018-08-31,1179.8858391645513,2018,8
60659,2018-08-31,1205.4800720117798,2018,8
60660,2018-08-31,1380.1786207490754,2018,8
60652,2018-08-31,,2018,8
60610,2018-08-31,2063.7977695457994,2018,8
60615,2018-08-31,1401.75726383366,2018,8
60624,2018-08-31,,2018,8
60611,2018-08-31,2312.117508854997,2018,8
60653,2018-08-31,1402.160171398021,2018,8
60612,2018-08-31,1675.3855929838894,2018,8
60631,2018-08-31,,2018,8
60636,2018-08-31,,2018,8
60607,2018-08-31,2314.865563805684,2018,8
60646,2018-08-31,,2018,8
60605,2018-08-31,2209.8510777777,2018,8
60621,2018-08-31,,2018,8
60642,2018-08-31,2024.1353139048192,2018,8
60656,2018-08-31,,2018,8
60654,2018-08-31,2243.8162606594205,2018,8
60601,2018-08-31,2479.335455762393,2018,8
60661,2018-08-31,2133.152065284103,2018,8
60606,2018-08-31,2235.18463014539,2018,8
60603,2018-08-31,,2018,8
60629,2018-09-30,,2018,9
60618,2018-09-30,1512.7644501277116,2018,9
60639,2018-09-30,1091.3862595740711,2018,9
60647,2018-09-30,1612.9921992267894,2018,9
60632,2018-09-30,,2018,9
60617,2018-09-30,876.3054449643857,2018,9
60608,2018-09-30,1359.91724330469,2018,9
60625,2018-09-30,1321.0785218053304,2018,9
60623,2018-09-30,,2018,9
60634,2018-09-30,,2018,9
60657,2018-09-30,1605.1417453616295,2018,9
60614,2018-09-30,1870.2523210396432,2018,9
60620,2018-09-30,942.1750066266724,2018,9
60641,2018-09-30,1219.3268230887377,2018,9
60640,2018-09-30,1377.3088499027326,2018,9
60628,2018-09-30,993.3147709039014,2018,9
60609,2018-09-30,1108.99527997801,2018,9
60651,2018-09-30,,2018,9
60619,2018-09-30,893.6581564547462,2018,9
60638,2018-09-30,,2018,9
60630,2018-09-30,,2018,9
60622,2018-09-30,1750.3955863088115,2018,9
60626,2018-09-30,1128.5532184998551,2018,9
60613,2018-09-30,1549.3821183829166,2018,9
60649,2018-09-30,895.7145279138533,2018,9
60616,2018-09-30,1373.2729627231945,2018,9
60643,2018-09-30,,2018,9
60645,2018-09-30,1189.6389690441035,2018,9
60644,2018-09-30,,2018,9
60637,2018-09-30,1164.900186741891,2018,9
60659,2018-09-30,1219.3335388628536,2018,9
60660,2018-09-30,1365.0463904158407,2018,9
60652,2018-09-30,,2018,9
60610,2018-09-30,2033.277359224138,2018,9
60615,2018-09-30,1396.8167662176631,2018,9
60624,2018-09-30,,2018,9
60611,2018-09-30,2306.948057710859,2018,9
60653,2018-09-30,1428.690992091376,2018,9
60612,2018-09-30,1653.7556575649803,2018,9
60631,2018-09-30,,2018,9
60636,2018-09-30,,2018,9
60607,2018-09-30,2275.9594753635,2018,9
60646,2018-09-30,,2018,9
60605,2018-09-30,2189.527527085631,2018,9
60621,2018-09-30,,2018,9
60642,2018-09-30,1997.827732825418,2018,9
60656,2018-09-30,,2018,9
60654,2018-09-30,2245.694055988885,2018,9
60601,2018-09-30,2423.2618352468135,2018,9
60661,2018-09-30,2141.4574309015397,2018,9
60606,2018-09-30,2297.3912916806794,2018,9
60603,2018-09-30,,2018,9
60629,2018-10-31,,2018,10
60618,2018-10-31,1492.9511734652128,2018,10
60639,2018-10-31,1097.2860012983454,2018,10
60647,2018-10-31,1581.6457134695047,2018,10
60632,2018-10-31,,2018,10
60617,2018-10-31,867.921413281897,2018,10
60608,2018-10-31,1355.991243910827,2018,10
60625,2018-10-31,1323.0179646553115,2018,10
60623,2018-10-31,,2018,10
60634,2018-10-31,,2018,10
60657,2018-10-31,1584.4299442378244,2018,10
60614,2018-10-31,1861.6281623656864,2018,10
60620,2018-10-31,944.8050712931058,2018,10
60641,2018-10-31,1205.456074477882,2018,10
60640,2018-10-31,1347.7077817145469,2018,10
60628,2018-10-31,984.4509049398227,2018,10
60609,2018-10-31,1081.784063100866,2018,10
60651,2018-10-31,,2018,10
60619,2018-10-31,889.4671229400793,2018,10
60638,2018-10-31,,2018,10
60630,2018-10-31,,2018,10
60622,2018-10-31,1729.0201493357583,2018,10
60626,2018-10-31,1113.244077394502,2018,10
60613,2018-10-31,1539.3159367318517,2018,10
60649,2018-10-31,888.9186889072854,2018,10
60616,2018-10-31,1354.400760334079,2018,10
60643,2018-10-31,,2018,10
60645,2018-10-31,1179.4132654644231,2018,10
60644,2018-10-31,,2018,10
60637,2018-10-31,1158.6983488850096,2018,10
60659,2018-10-31,1202.771930569167,2018,10
60660,2018-10-31,1347.4882641514005,2018,10
60652,2018-10-31,,2018,10
60610,2018-10-31,2007.3486236555188,2018,10
60615,2018-10-31,1388.6548928200623,2018,10
60624,2018-10-31,,2018,10
60611,2018-10-31,2292.8840371777815,2018,10
60653,2018-10-31,1448.3191113073674,2018,10
60612,2018-10-31,1609.651176811216,2018,10
60631,2018-10-31,,2018,10
60636,2018-10-31,,2018,10
60607,2018-10-31,2230.0668116527927,2018,10
60646,2018-10-31,,2018,10
60605,2018-10-31,2171.6719485412136,2018,10
60621,2018-10-31,,2018,10
60642,2018-10-31,1981.9841503365296,2018,10
60656,2018-10-31,,2018,10
60654,2018-10-31,2237.8423674167266,2018,10
60601,2018-10-31,2361.73002582069,2018,10
60661,2018-10-31,2115.8868568099774,2018,10
60606,2018-10-31,2294.2357939409294,2018,10
60603,2018-10-31,,2018,10
60629,2018-11-30,,2018,11
60618,2018-11-30,1479.284000630355,2018,11
60639,2018-11-30,1087.1524405554517,2018,11
60647,2018-11-30,1558.7592342629794,2018,11
60632,2018-11-30,,2018,11
60617,2018-11-30,868.1607189456395,2018,11
60608,2018-11-30,,2018,11
60625,2018-11-30,1315.466375170502,2018,11
60623,2018-11-30,,2018,11
60634,2018-11-30,,2018,11
60657,2018-11-30,1565.5386263965795,2018,11
60614,2018-11-30,1835.7337552298404,2018,11
60620,2018-11-30,941.9535087009942,2018,11
60641,2018-11-30,1209.523735930569,2018,11
60640,2018-11-30,1342.6880240154735,2018,11
60628,2018-11-30,990.8286174786624,2018,11
60609,2018-11-30,1142.33871810884,2018,11
60651,2018-11-30,,2018,11
60619,2018-11-30,896.4269601675968,2018,11
60638,2018-11-30,,2018,11
60630,2018-11-30,,2018,11
60622,2018-11-30,1733.726411236283,2018,11
60626,2018-11-30,1100.235882976557,2018,11
60613,2018-11-30,1524.1822386334936,2018,11
60649,2018-11-30,894.9309716527337,2018,11
60616,2018-11-30,1349.131193573688,2018,11
60643,2018-11-30,,2018,11
60645,2018-11-30,1186.845364795878,2018,11
60644,2018-11-30,,2018,11
60637,2018-11-30,1143.6889206709288,2018,11
60659,2018-11-30,1208.9971993389793,2018,11
60660,2018-11-30,1330.822642186023,2018,11
60652,2018-11-30,,2018,11
60610,2018-11-30,1993.5428594618056,2018,11
60615,2018-11-30,1390.541044405477,2018,11
60624,2018-11-30,,2018,11
60611,2018-11-30,2282.6798362684863,2018,11
60653,2018-11-30,1437.5492868351023,2018,11
60612,2018-11-30,1603.846313388038,2018,11
60631,2018-11-30,,2018,11
60636,2018-11-30,,2018,11
60607,2018-11-30,2220.7026776161083,2018,11
60646,2018-11-30,,2018,11
60605,2018-11-30,2158.8674416050067,2018,11
60621,2018-11-30,,2018,11
60642,2018-11-30,1934.2503342101793,2018,11
60656,2018-11-30,,2018,11
60654,2018-11-30,2224.4793121805196,2018,11
60601,2018-11-30,2311.2056668674554,2018,11
60661,2018-11-30,2100.7931226439846,2018,11
60606,2018-11-30,2295.160457568182,2018,11
60603,2018-11-30,,2018,11
60629,2018-12-31,,2018,12
60618,2018-12-31,1463.4542662313197,2018,12
60639,2018-12-31,1085.9920738370995,2018,12
60647,2018-12-31,1567.4235759349765,2018,12
60632,2018-12-31,,2018,12
60617,2018-12-31,850.4020756814025,2018,12
60608,2018-12-31,1330.672705573636,2018,12
60625,2018-12-31,1314.6626402707732,2018,12
60623,2018-12-31,,2018,12
60634,2018-12-31,,2018,12
60657,2018-12-31,1568.225729442031,2018,12
60614,2018-12-31,1853.6772796239384,2018,12
60620,2018-12-31,952.6841534673936,2018,12
60641,2018-12-31,1197.3836057408032,2018,12
60640,2018-12-31,1339.3836420431458,2018,12
60628,2018-12-31,991.1332520819384,2018,12
60609,2018-12-31,1142.0017113681265,2018,12
60651,2018-12-31,,2018,12
60619,2018-12-31,908.247454194809,2018,12
60638,2018-12-31,,2018,12
60630,2018-12-31,,2018,12
60622,2018-12-31,1734.82619037102,2018,12
60626,2018-12-31,1092.2501551684682,2018,12
60613,2018-12-31,1522.7185141806374,2018,12
60649,2018-12-31,890.0272051349375,2018,12
60616,2018-12-31,1352.4763987078086,2018,12
60643,2018-12-31,,2018,12
60645,2018-12-31,1197.487406086821,2018,12
60644,2018-12-31,,2018,12
60637,2018-12-31,1148.1287602705936,2018,12
60659,2018-12-31,1173.7648941965683,2018,12
60660,2018-12-31,1346.6798488588806,2018,12
60652,2018-12-31,,2018,12
60610,2018-12-31,2002.7498604011753,2018,12
60615,2018-12-31,1395.0907291409828,2018,12
60624,2018-12-31,,2018,12
60611,2018-12-31,2287.521897149624,2018,12
60653,2018-12-31,1424.579760749684,2018,12
60612,2018-12-31,1606.0867791506942,2018,12
60631,2018-12-31,,2018,12
60636,2018-12-31,,2018,12
60607,2018-12-31,2227.3241410671258,2018,12
60646,2018-12-31,,2018,12
60605,2018-12-31,2156.530060194217,2018,12
60621,2018-12-31,,2018,12
60642,2018-12-31,1959.7163270232788,2018,12
60656,2018-12-31,,2018,12
60654,2018-12-31,2205.2476760829572,2018,12
60601,2018-12-31,2291.997458938293,2018,12
60661,2018-12-31,2074.4013451803116,2018,12
60606,2018-12-31,2229.2805869407375,2018,12
60603,2018-12-31,,2018,12
60629,2019-01-31,,2019,1
60618,2019-01-31,1491.2479276458,2019,1
60639,2019-01-31,1067.077169471214,2019,1
60647,2019-01-31,1595.801534317052,2019,1
60632,2019-01-31,,2019,1
60617,2019-01-31,865.3227316372976,2019,1
60608,2019-01-31,1334.8223589399322,2019,1
60625,2019-01-31,1316.2265377880992,2019,1
60623,2019-01-31,,2019,1
60634,2019-01-31,1180.73073615758,2019,1
60657,2019-01-31,1591.4340239126495,2019,1
60614,2019-01-31,1882.8950113841345,2019,1
60620,2019-01-31,959.9596158108614,2019,1
60641,2019-01-31,1196.1284302380973,2019,1
60640,2019-01-31,1345.9906251968184,2019,1
60628,2019-01-31,994.150831917154,2019,1
60609,2019-01-31,1163.2082940292055,2019,1
60651,2019-01-31,,2019,1
60619,2019-01-31,900.1034331019468,2019,1
60638,2019-01-31,,2019,1
60630,2019-01-31,,2019,1
60622,2019-01-31,1754.5570504148088,2019,1
60626,2019-01-31,1111.1340473902528,2019,1
60613,2019-01-31,1536.0235242460587,2019,1
60649,2019-01-31,903.4237572315702,2019,1
60616,2019-01-31,1364.299716083302,2019,1
60643,2019-01-31,,2019,1
60645,2019-01-31,1205.333971292234,2019,1
60644,2019-01-31,,2019,1
60637,2019-01-31,1159.182821407467,2019,1
60659,2019-01-31,1197.8087670863697,2019,1
60660,2019-01-31,1365.2315360836578,2019,1
60652,2019-01-31,,2019,1
60610,2019-01-31,2021.4712772771577,2019,1
60615,2019-01-31,1404.81317423817,2019,1
60624,2019-01-31,,2019,1
60611,2019-01-31,2303.329769744942,2019,1
60653,2019-01-31,1420.6601310979024,2019,1
60612,2019-01-31,1635.6458824697704,2019,1
60631,2019-01-31,,2019,1
60636,2019-01-31,,2019,1
60607,2019-01-31,2290.9430849717887,2019,1
60646,2019-01-31,,2019,1
60605,2019-01-31,2151.240392589705,2019,1
60621,2019-01-31,,2019,1
60642,2019-01-31,1989.23810327731,2019,1
60656,2019-01-31,,2019,1
60654,2019-01-31,2200.547040424879,2019,1
60601,2019-01-31,2260.5786845945468,2019,1
60661,2019-01-31,2074.9550228081744,2019,1
60606,2019-01-31,2199.062321648965,2019,1
60603,2019-01-31,,2019,1
60629,2019-02-28,,2019,2
60618,2019-02-28,1519.516856501407,2019,2
60639,2019-02-28,1089.9000064185177,2019,2
60647,2019-02-28,1616.369986349098,2019,2
60632,2019-02-28,,2019,2
60617,2019-02-28,854.9100910028552,2019,2
60608,2019-02-28,1349.7007098564266,2019,2
60625,2019-02-28,1327.4754946565513,2019,2
60623,2019-02-28,,2019,2
60634,2019-02-28,1179.4588753417677,2019,2
60657,2019-02-28,1608.5726244451412,2019,2
60614,2019-02-28,1922.49755001596,2019,2
60620,2019-02-28,972.1427361432444,2019,2
60641,2019-02-28,1204.5489418105642,2019,2
60640,2019-02-28,1351.4840055464972,2019,2
60628,2019-02-28,1007.8723298694154,2019,2
60609,2019-02-28,1126.9938263866788,2019,2
60651,2019-02-28,,2019,2
60619,2019-02-28,902.7838546983112,2019,2
60638,2019-02-28,,2019,2
60630,2019-02-28,1229.9410009289409,2019,2
60622,2019-02-28,1754.8080731336177,2019,2
60626,2019-02-28,1131.6940878027335,2019,2
60613,2019-02-28,1548.5519382798825,2019,2
60649,2019-02-28,903.4076508912476,2019,2
60616,2019-02-28,1357.3040542597014,2019,2
60643,2019-02-28,,2019,2
60645,2019-02-28,1188.55358837916,2019,2
60644,2019-02-28,,2019,2
60637,2019-02-28,1161.155962825534,2019,2
60659,2019-02-28,1184.715598107549,2019,2
60660,2019-02-28,1372.6781625507742,2019,2
60652,2019-02-28,,2019,2
60610,2019-02-28,2043.0860087806816,2019,2
60615,2019-02-28,1416.9118260668215,2019,2
60624,2019-02-28,,2019,2
60611,2019-02-28,2321.0012633742717,2019,2
60653,2019-02-28,1432.4414427296913,2019,2
60612,2019-02-28,1649.9372234876394,2019,2
60631,2019-02-28,,2019,2
60636,2019-02-28,,2019,2
60607,2019-02-28,2295.6801613485513,2019,2
60646,2019-02-28,,2019,2
60605,2019-02-28,2162.7313674222323,2019,2
60621,2019-02-28,,2019,2
60642,2019-02-28,2038.34148854772,2019,2
60656,2019-02-28,,2019,2
60654,2019-02-28,2216.2206566173854,2019,2
60601,2019-02-28,2279.3612283068633,2019,2
60661,2019-02-28,2078.3263625858644,2019,2
60606,2019-02-28,2219.1267240686375,2019,2
60603,2019-02-28,,2019,2
60629,2019-03-31,,2019,3
60618,2019-03-31,1553.903280393814,2019,3
60639,2019-03-31,1116.259436988697,2019,3
60647,2019-03-31,1638.562427191691,2019,3
60632,2019-03-31,,2019,3
60617,2019-03-31,878.0365324455249,2019,3
60608,2019-03-31,1354.7983186992374,2019,3
60625,2019-03-31,1344.6534805115325,2019,3
60623,2019-03-31,,2019,3
60634,2019-03-31,1189.246484210434,2019,3
60657,2019-03-31,1634.388681517839,2019,3
60614,2019-03-31,1926.8762703570312,2019,3
60620,2019-03-31,972.2975868407937,2019,3
60641,2019-03-31,1214.1494447564078,2019,3
60640,2019-03-31,1366.9724221475124,2019,3
60628,2019-03-31,1014.950281801862,2019,3
60609,2019-03-31,1139.6568848720312,2019,3
60651,2019-03-31,,2019,3
60619,2019-03-31,915.6398750618424,2019,3
60638,2019-03-31,,2019,3
60630,2019-03-31,1244.8618051198252,2019,3
60622,2019-03-31,1779.7566469441167,2019,3
60626,2019-03-31,1145.889263939922,2019,3
60613,2019-03-31,1573.7604922855612,2019,3
60649,2019-03-31,908.8771808490852,2019,3
60616,2019-03-31,1383.069466313806,2019,3
60643,2019-03-31,,2019,3
60645,2019-03-31,1195.6437075464146,2019,3
60644,2019-03-31,,2019,3
60637,2019-03-31,1176.1590452963967,2019,3
60659,2019-03-31,1219.3469934829366,2019,3
60660,2019-03-31,1372.4360416812988,2019,3
60652,2019-03-31,,2019,3
60610,2019-03-31,2061.4564999647846,2019,3
60615,2019-03-31,1419.813470646258,2019,3
60624,2019-03-31,,2019,3
60611,2019-03-31,2340.346719989908,2019,3
60653,2019-03-31,1449.806812621955,2019,3
60612,2019-03-31,1675.0484613021897,2019,3
60631,2019-03-31,,2019,3
60636,2019-03-31,,2019,3
60607,2019-03-31,2320.6350972324703,2019,3
60646,2019-03-31,,2019,3
60605,2019-03-31,2176.9860350369368,2019,3
60621,2019-03-31,,2019,3
60642,2019-03-31,2057.179991419995,2019,3
60656,2019-03-31,,2019,3
60654,2019-03-31,2252.884842009738,2019,3
60601,2019-03-31,2324.802387038883,2019,3
60661,2019-03-31,2103.7007311155253,2019,3
60606,2019-03-31,2219.4045074499963,2019,3
60603,2019-03-31,,2019,3
60629,2019-04-30,,2019,4
60618,2019-04-30,1559.736193442337,2019,4
60639,2019-04-30,1119.865320566414,2019,4
60647,2019-04-30,1654.325850696135,2019,4
60632,2019-04-30,,2019,4
60617,2019-04-30,874.5764137155368,2019,4
60608,2019-04-30,1364.3868748188013,2019,4
60625,2019-04-30,1357.611581138798,2019,4
60623,2019-04-30,,2019,4
60634,2019-04-30,1215.106769987898,2019,4
60657,2019-04-30,1644.4297527943409,2019,4
60614,2019-04-30,1928.6860967364437,2019,4
60620,2019-04-30,971.2917762525432,2019,4
60641,2019-04-30,1231.331210075518,2019,4
60640,2019-04-30,1381.7652173836786,2019,4
60628,2019-04-30,1020.6307126421744,2019,4
60609,2019-04-30,1151.6287471232574,2019,4
60651,2019-04-30,,2019,4
60619,2019-04-30,928.4006905558876,2019,4
60638,2019-04-30,,2019,4
60630,2019-04-30,1250.722238310735,2019,4
60622,2019-04-30,1803.2243850314107,2019,4
60626,2019-04-30,1146.6445722354233,2019,4
60613,2019-04-30,1578.523359619586,2019,4
60649,2019-04-30,920.3313405651928,2019,4
60616,2019-04-30,1389.8552850934411,2019,4
60643,2019-04-30,,2019,4
60645,2019-04-30,1208.9780722085436,2019,4
60644,2019-04-30,,2019,4
60637,2019-04-30,1184.644702811909,2019,4
60659,2019-04-30,1239.6782741309748,2019,4
60660,2019-04-30,1376.3713183650816,2019,4
60652,2019-04-30,,2019,4
60610,2019-04-30,2088.01073615585,2019,4
60615,2019-04-30,1422.108367957151,2019,4
60624,2019-04-30,,2019,4
60611,2019-04-30,2345.3418361192835,2019,4
60653,2019-04-30,1441.5883972058875,2019,4
60612,2019-04-30,1695.9148566899548,2019,4
60631,2019-04-30,,2019,4
60636,2019-04-30,,2019,4
60607,2019-04-30,2309.122559765429,2019,4
60646,2019-04-30,,2019,4
60605,2019-04-30,2194.9460753626636,2019,4
60621,2019-04-30,,2019,4
60642,2019-04-30,2071.948532297743,2019,4
60656,2019-04-30,,2019,4
60654,2019-04-30,2269.591904380889,2019,4
60601,2019-04-30,2392.269440384631,2019,4
60661,2019-04-30,2126.733965500433,2019,4
60606,2019-04-30,2364.4784321174825,2019,4
60603,2019-04-30,,2019,4
60629,2019-05-31,,2019,5
60618,2019-05-31,1567.1871786376428,2019,5
60639,2019-05-31,1125.2063545187536,2019,5
60647,2019-05-31,1667.0362769820154,2019,5
60632,2019-05-31,,2019,5
60617,2019-05-31,888.7247771574023,2019,5
60608,2019-05-31,1382.8524219221233,2019,5
60625,2019-05-31,1368.4270115414445,2019,5
60623,2019-05-31,,2019,5
60634,2019-05-31,1222.062024264913,2019,5
60657,2019-05-31,1665.1145797439565,2019,5
60614,2019-05-31,1944.7882491595792,2019,5
60620,2019-05-31,968.5501378761886,2019,5
60641,2019-05-31,1237.2031566695632,2019,5
60640,2019-05-31,1387.7262470458663,2019,5
60628,2019-05-31,1021.105705741611,2019,5
60609,2019-05-31,1179.8835482778102,2019,5
60651,2019-05-31,,2019,5
60619,2019-05-31,932.7518846829824,2019,5
60638,2019-05-31,,2019,5
60630,2019-05-31,1234.1568338490058,2019,5
60622,2019-05-31,1812.4028018298704,2019,5
60626,2019-05-31,1147.2035857833748,2019,5
60613,2019-05-31,1593.5939305076618,2019,5
60649,2019-05-31,930.8634377886464,2019,5
60616,2019-05-31,1404.499570415741,2019,5
60643,2019-05-31,,2019,5
60645,2019-05-31,1229.3676682599068,2019,5
60644,2019-05-31,,2019,5
60637,2019-05-31,1216.596516991302,2019,5
60659,2019-05-31,1254.640846276384,2019,5
60660,2019-05-31,1391.9865173536066,2019,5
60652,2019-05-31,,2019,5
60610,2019-05-31,2106.028425203452,2019,5
60615,2019-05-31,1424.7189113423967,2019,5
60624,2019-05-31,,2019,5
60611,2019-05-31,2367.7069809619757,2019,5
60653,2019-05-31,1473.8555286003557,2019,5
60612,2019-05-31,1704.1762393564995,2019,5
60631,2019-05-31,,2019,5
60636,2019-05-31,,2019,5
60607,2019-05-31,2341.301728461912,2019,5
60646,2019-05-31,,2019,5
60605,2019-05-31,2204.842359020738,2019,5
60621,2019-05-31,,2019,5
60642,2019-05-31,2099.7213547734027,2019,5
60656,2019-05-31,,2019,5
60654,2019-05-31,2276.9219398875366,2019,5
60601,2019-05-31,2457.0483773251094,2019,5
60661,2019-05-31,2156.5289267334983,2019,5
60606,2019-05-31,2423.430412694855,2019,5
60603,2019-05-31,,2019,5
60629,2019-06-30,,2019,6
60618,2019-06-30,1573.1724200024278,2019,6
60639,2019-06-30,1129.8626668972884,2019,6
60647,2019-06-30,1674.748881384795,2019,6
60632,2019-06-30,,2019,6
60617,2019-06-30,890.2303733726862,2019,6
60608,2019-06-30,1385.376163501748,2019,6
60625,2019-06-30,1371.7267243458878,2019,6
60623,2019-06-30,,2019,6
60634,2019-06-30,1229.3421750573943,2019,6
60657,2019-06-30,1672.6817111449468,2019,6
60614,2019-06-30,1958.3800368366472,2019,6
60620,2019-06-30,968.0838626421998,2019,6
60641,2019-06-30,1248.4965451156995,2019,6
60640,2019-06-30,1394.8574008267572,2019,6
60628,2019-06-30,1031.1302299282745,2019,6
60609,2019-06-30,1201.3539310176595,2019,6
60651,2019-06-30,,2019,6
60619,2019-06-30,934.2659049279443,2019,6
60638,2019-06-30,,2019,6
60630,2019-06-30,1249.3332300278753,2019,6
60622,2019-06-30,1816.284241212618,2019,6
60626,2019-06-30,1156.0421713646824,2019,6
60613,2019-06-30,1596.7955089906277,2019,6
60649,2019-06-30,941.532250898096,2019,6
60616,2019-06-30,1409.4831570490774,2019,6
60643,2019-06-30,,2019,6
60645,2019-06-30,1231.7759643364973,2019,6
60644,2019-06-30,,2019,6
60637,2019-06-30,1220.7848687410972,2019,6
60659,2019-06-30,1259.8859656538064,2019,6
60660,2019-06-30,1400.465458575755,2019,6
60652,2019-06-30,,2019,6
60610,2019-06-30,2125.021705813347,2019,6
60615,2019-06-30,1433.308142271334,2019,6
60624,2019-06-30,,2019,6
60611,2019-06-30,2376.734883707964,2019,6
60653,2019-06-30,1479.600586524636,2019,6
60612,2019-06-30,1713.2259184769707,2019,6
60631,2019-06-30,,2019,6
60636,2019-06-30,,2019,6
60607,2019-06-30,2365.7368437107575,2019,6
60646,2019-06-30,,2019,6
60605,2019-06-30,2227.20472250193,2019,6
60621,2019-06-30,,2019,6
60642,2019-06-30,2093.041055226309,2019,6
60656,2019-06-30,,2019,6
60654,2019-06-30,2296.767395077524,2019,6
60601,2019-06-30,2464.032579684307,2019,6
60661,2019-06-30,2194.803430521455,2019,6
60606,2019-06-30,2471.6156622629906,2019,6
60603,2019-06-30,,2019,6
60629,2019-07-31,,2019,7
60618,2019-07-31,1573.2276300418305,2019,7
60639,2019-07-31,1156.5110054542192,2019,7
60647,2019-07-31,1674.68242928115,2019,7
60632,2019-07-31,,2019,7
60617,2019-07-31,894.1855706759011,2019,7
60608,2019-07-31,1385.657563857026,2019,7
60625,2019-07-31,1368.614811809308,2019,7
60623,2019-07-31,,2019,7
60634,2019-07-31,1220.4608362536349,2019,7
60657,2019-07-31,1677.9136119584173,2019,7
60614,2019-07-31,1954.8567549868455,2019,7
60620,2019-07-31,971.455570617179,2019,7
60641,2019-07-31,1250.402431832871,2019,7
60640,2019-07-31,1399.6159412916645,2019,7
60628,2019-07-31,1039.4033467903162,2019,7
60609,2019-07-31,1222.6605527730258,2019,7
60651,2019-07-31,,2019,7
60619,2019-07-31,936.1776858854566,2019,7
60638,2019-07-31,,2019,7
60630,2019-07-31,1268.7493282710482,2019,7
60622,2019-07-31,1823.7870484617572,2019,7
60626,2019-07-31,1162.9293311668278,2019,7
60613,2019-07-31,1602.8819259125055,2019,7
60649,2019-07-31,933.7273938315424,2019,7
60616,2019-07-31,1431.024694553111,2019,7
60643,2019-07-31,,2019,7
60645,2019-07-31,1236.3176909506055,2019,7
60644,2019-07-31,,2019,7
60637,2019-07-31,1227.1067260673635,2019,7
60659,2019-07-31,1244.5716606619465,2019,7
60660,2019-07-31,1410.2202753875438,2019,7
60652,2019-07-31,,2019,7
60610,2019-07-31,2125.821801177058,2019,7
60615,2019-07-31,1451.0489543398946,2019,7
60624,2019-07-31,,2019,7
60611,2019-07-31,2390.3528982040416,2019,7
60653,2019-07-31,1507.5013163301214,2019,7
60612,2019-07-31,1733.6832643930877,2019,7
60631,2019-07-31,,2019,7
60636,2019-07-31,,2019,7
60607,2019-07-31,2381.290180318513,2019,7
60646,2019-07-31,,2019,7
60605,2019-07-31,2242.8576738295665,2019,7
60621,2019-07-31,,2019,7
60642,2019-07-31,2085.178071596966,2019,7
60656,2019-07-31,,2019,7
60654,2019-07-31,2312.236095969899,2019,7
60601,2019-07-31,2471.6319478871696,2019,7
60661,2019-07-31,2213.9335326956384,2019,7
60606,2019-07-31,2390.138070525635,2019,7
60603,2019-07-31,,2019,7
60629,2019-08-31,,2019,8
60618,2019-08-31,1567.6377084659532,2019,8
60639,2019-08-31,1159.3303995025574,2019,8
60647,2019-08-31,1675.1447824437234,2019,8
60632,2019-08-31,,2019,8
60617,2019-08-31,893.3087641450875,2019,8
60608,2019-08-31,1388.0730286387238,2019,8
60625,2019-08-31,1367.6332167721089,2019,8
60623,2019-08-31,,2019,8
60634,2019-08-31,1262.8252756428772,2019,8
60657,2019-08-31,1673.284811407131,2019,8
60614,2019-08-31,1951.1916143130095,2019,8
60620,2019-08-31,975.612221560758,2019,8
60641,2019-08-31,1248.0842527531163,2019,8
60640,2019-08-31,1403.7866398715823,2019,8
60628,2019-08-31,1015.6332283621578,2019,8
60609,2019-08-31,1203.8447050332725,2019,8
60651,2019-08-31,,2019,8
60619,2019-08-31,941.2519673623432,2019,8
60638,2019-08-31,,2019,8
60630,2019-08-31,1265.4396871318493,2019,8
60622,2019-08-31,1829.9363064402935,2019,8
60626,2019-08-31,1167.9360055767186,2019,8
60613,2019-08-31,1607.069121407492,2019,8
60649,2019-08-31,934.5152730866166,2019,8
60616,2019-08-31,1437.5008580389745,2019,8
60643,2019-08-31,,2019,8
60645,2019-08-31,1227.7336987695348,2019,8
60644,2019-08-31,,2019,8
60637,2019-08-31,1221.8693654585782,2019,8
60659,2019-08-31,1259.8711837315452,2019,8
60660,2019-08-31,1418.8431062054103,2019,8
60652,2019-08-31,,2019,8
60610,2019-08-31,2131.0528572837043,2019,8
60615,2019-08-31,1453.7464847835145,2019,8
60624,2019-08-31,,2019,8
60611,2019-08-31,2411.014895319809,2019,8
